"rust","matrix_multiplication",1,"rust_phase1_matrix_multiplication_p1_r2",1.140000,99,18728,2
"rust","matrix_multiplication",1,"rust_phase1_matrix_multiplication_p1_r3",1.130000,99,18540,3
"rust","matrix_multiplication",1,"rust_phase1_matrix_multiplication_p1_r4",1.130000,99,18604,4
"rust","matrix_multiplication",1,"rust_phase1_matrix_multiplication_p1_r5",1.130000,99,18604,5
"rust","matrix_multiplication",2,"rust_phase1_matrix_multiplication_p2_r1",0.570000,197,18476,1
"rust","matrix_multiplication",2,"rust_phase1_matrix_multiplication_p2_r2",0.570000,197,18540,2
"rust","matrix_multiplication",2,"rust_phase1_matrix_multiplication_p2_r3",0.570000,197,18472,3
"rust","matrix_multiplication",2,"rust_phase1_matrix_multiplication_p2_r4",0.570000,197,18476,4
"rust","matrix_multiplication",2,"rust_phase1_matrix_multiplication_p2_r5",0.570000,197,18540,5
"rust","matrix_multiplication",4,"rust_phase1_matrix_multiplication_p4_r1",0.300000,388,18540,1
"rust","matrix_multiplication",4,"rust_phase1_matrix_multiplication_p4_r2",0.300000,388,18472,2
"rust","matrix_multiplication",4,"rust_phase1_matrix_multiplication_p4_r3",0.300000,388,18540,3
"rust","matrix_multiplication",4,"rust_phase1_matrix_multiplication_p4_r4",0.300000,388,18476,4
"rust","matrix_multiplication",4,"rust_phase1_matrix_multiplication_p4_r5",0.300000,387,18412,5
"rust","matrix_multiplication",8,"rust_phase1_matrix_multiplication_p8_r1",0.160000,761,17968,1
"rust","matrix_multiplication",8,"rust_phase1_matrix_multiplication_p8_r2",0.160000,749,18344,2
"rust","matrix_multiplication",8,"rust_phase1_matrix_multiplication_p8_r3",0.160000,756,18540,3
"rust","matrix_multiplication",8,"rust_phase1_matrix_multiplication_p8_r4",0.160000,760,18540,4
"rust","matrix_multiplication",8,"rust_phase1_matrix_multiplication_p8_r5",0.160000,748,18412,5
"rust","parallel_sort",1,"rust_phase1_parallel_sort_p1_r1",0.040000,100,17316,1
"rust","parallel_sort",1,"rust_phase1_parallel_sort_p1_r2",0.040000,100,17388,2
"rust","parallel_sort",1,"rust_phase1_parallel_sort_p1_r3",0.040000,95,17320,3
"rust","parallel_sort",1,"rust_phase1_parallel_sort_p1_r4",0.040000,97,17320,4
"rust","parallel_sort",1,"rust_phase1_parallel_sort_p1_r5",0.040000,97,17320,5
"rust","parallel_sort",2,"rust_phase1_parallel_sort_p2_r1",0.040000,100,17168,1
"rust","parallel_sort",2,"rust_phase1_parallel_sort_p2_r2",0.040000,100,17388,2
"rust","parallel_sort",2,"rust_phase1_parallel_sort_p2_r3",0.040000,97,17388,3
"rust","parallel_sort",2,"rust_phase1_parallel_sort_p2_r4",0.040000,97,17384,4
"rust","parallel_sort",2,"rust_phase1_parallel_sort_p2_r5",0.040000,97,17324,5
"rust","parallel_sort",4,"rust_phase1_parallel_sort_p4_r1",0.020000,166,20996,1
"rust","parallel_sort",4,"rust_phase1_parallel_sort_p4_r2",0.020000,165,21068,2
"rust","parallel_sort",4,"rust_phase1_parallel_sort_p4_r3",0.020000,168,21160,3
"rust","parallel_sort",4,"rust_phase1_parallel_sort_p4_r4",0.020000,162,20780,4
"rust","parallel_sort",4,"rust_phase1_parallel_sort_p4_r5",0.020000,166,21112,5
"rust","parallel_sort",8,"rust_phase1_parallel_sort_p8_r1",0.020000,240,25408,1
"rust","parallel_sort",8,"rust_phase1_parallel_sort_p8_r2",0.010000,242,24104,2
"rust","parallel_sort",8,"rust_phase1_parallel_sort_p8_r3",0.010000,252,23848,3
"rust","parallel_sort",8,"rust_phase1_parallel_sort_p8_r4",0.020000,235,24332,4
"rust","parallel_sort",8,"rust_phase1_parallel_sort_p8_r5",0.010000,242,24296,5
"rust","producer_consumer",1,"rust_phase1_producer_consumer_p1_r1",0.020000,100,2404,1
"rust","producer_consumer",1,"rust_phase1_producer_consumer_p1_r2",0.020000,100,2284,2
"rust","producer_consumer",1,"rust_phase1_producer_consumer_p1_r3",0.020000,100,2240,3
"rust","producer_consumer",1,"rust_phase1_producer_consumer_p1_r4",0.020000,100,2240,4
"rust","producer_consumer",1,"rust_phase1_producer_consumer_p1_r5",0.020000,90,2240,5
"rust","producer_consumer",2,"rust_phase1_producer_consumer_p2_r1",0.040000,190,2192,1
"rust","producer_consumer",2,"rust_phase1_producer_consumer_p2_r2",0.040000,191,2116,2
"rust","producer_consumer",2,"rust_phase1_producer_consumer_p2_r3",0.040000,193,2244,3
"rust","producer_consumer",2,"rust_phase1_producer_consumer_p2_r4",0.040000,188,2116,4
"rust","producer_consumer",2,"rust_phase1_producer_consumer_p2_r5",0.040000,191,2248,5
"rust","producer_consumer",4,"rust_phase1_producer_consumer_p4_r1",0.050000,284,2200,1
"rust","producer_consumer",4,"rust_phase1_producer_consumer_p4_r2",0.040000,278,1988,2
"rust","producer_consumer",4,"rust_phase1_producer_consumer_p4_r3",0.050000,286,2192,3
"rust","producer_consumer",4,"rust_phase1_producer_consumer_p4_r4",0.050000,283,2304,4
